날짜,측정소명,측정소코드,PM10,PM2.5
2023-03-31 14,중구,111121,91,49
2023-03-31 15,중구,111121,89,46
2023-03-31 16,중구,111121,84,44
2023-03-31 17,중구,111121,97,51
2023-03-31 18,중구,111121,85,44
2023-03-31 19,중구,111121,82,43
2023-03-31 20,중구,111121,73,36
2023-03-31 21,중구,111121,69,36
2023-03-31 22,중구,111121,71,35
2023-03-31 23,중구,111121,75,40
2023-03-31 24,중구,111121,79,44
2023-03-01 01,종로구,111123,24,15
2023-03-01 02,종로구,111123,25,15
2023-03-01 03,종로구,111123,23,16
2023-03-01 04,종로구,111123,24,15
2023-03-01 05,종로구,111123,32,21
2023-03-01 06,종로구,111123,31,22
2023-03-01 07,종로구,111123,30,22
2023-03-01 08,종로구,111123,28,18
2023-03-01 09,종로구,111123,34,22
2023-03-01 10,종로구,111123,27,16
2023-03-01 11,종로구,111123,22,10
2023-03-01 12,종로구,111123,29,17
2023-03-01 13,종로구,111123,35,20
2023-03-01 14,종로구,111123,47,30
2023-03-01 15,종로구,111123,56,33
2023-03-01 16,종로구,111123,54,28
2023-03-01 17,종로구,111123,44,15
2023-03-01 18,종로구,111123,42,14
2023-03-01 19,종로구,111123,32,11
2023-03-01 20,종로구,111123,29,8
2023-03-01 21,종로구,111123,26,6
2023-03-01 22,종로구,111123,29,9
2023-03-01 23,종로구,111123,26,13
2023-03-01 24,종로구,111123,26,11
2023-03-02 01,종로구,111123,28,15
2023-03-02 02,종로구,111123,27,13
2023-03-02 03,종로구,111123,29,12
2023-03-02 04,종로구,111123,34,10
2023-03-02 05,종로구,111123,42,7
2023-03-02 06,종로구,111123,52,9
2023-03-02 07,종로구,111123,60,9
2023-03-02 08,종로구,111123,64,9
2023-03-02 09,종로구,111123,68,7
2023-03-02 10,종로구,111123,76,9
2023-03-02 11,종로구,111123,76,8
2023-03-02 12,종로구,111123,71,9
2023-03-02 13,종로구,111123,72,10
2023-03-02 14,종로구,111123,65,10
2023-03-02 15,종로구,111123,60,10
2023-03-02 16,종로구,111123,52,9
2023-03-02 17,종로구,111123,50,11
2023-03-02 18,종로구,111123,51,13
2023-03-02 19,종로구,111123,48,15
2023-03-02 20,종로구,111123,43,12
2023-03-02 21,종로구,111123,41,15
2023-03-02 22,종로구,111123,35,12
2023-03-02 23,종로구,111123,30,15
2023-03-02 24,종로구,111123,29,10
2023-03-03 01,종로구,111123,30,11
2023-03-03 02,종로구,111123,31,14
2023-03-03 03,종로구,111123,33,13
2023-03-03 04,종로구,111123,32,15
2023-03-03 05,종로구,111123,33,18
2023-03-03 06,종로구,111123,31,15
2023-03-03 07,종로구,111123,32,16
2023-03-03 08,종로구,111123,33,15
2023-03-03 09,종로구,111123,35,16
2023-03-03 10,종로구,111123,37,13
2023-03-03 11,종로구,111123,37,11
2023-03-03 12,종로구,111123,38,12
2023-03-03 13,종로구,111123,39,11
2023-03-03 14,종로구,111123,38,12
2023-03-03 15,종로구,111123,37,11
2023-03-03 16,종로구,111123,39,14
2023-03-03 17,종로구,111123,41,17
2023-03-03 18,종로구,111123,43,18
2023-03-03 19,종로구,111123,50,20
2023-03-03 20,종로구,111123,47,21
2023-03-03 21,종로구,111123,50,25
2023-03-03 22,종로구,111123,48,22
2023-03-03 23,종로구,111123,53,25
2023-03-03 24,종로구,111123,50,25
2023-03-04 01,종로구,111123,49,24
2023-03-04 02,종로구,111123,51,24
2023-03-04 03,종로구,111123,58,33
2023-03-04 04,종로구,111123,57,33
2023-03-04 05,종로구,111123,55,35
2023-03-04 06,종로구,111123,58,34
2023-03-04 07,종로구,111123,61,34
2023-03-04 08,종로구,111123,62,38
2023-03-04 09,종로구,111123,64,39
2023-03-04 10,종로구,111123,65,38
2023-03-04 11,종로구,111123,68,36
2023-03-04 12,종로구,111123,67,39
2023-03-04 13,종로구,111123,74,42
2023-03-04 14,종로구,111123,76,43
2023-03-04 15,종로구,111123,85,49
2023-03-04 16,종로구,111123,84,50
2023-03-04 17,종로구,111123,86,53
2023-03-04 18,종로구,111123,90,52
2023-03-04 19,종로구,111123,89,53
2023-03-04 20,종로구,111123,87,54
2023-03-04 21,종로구,111123,80,53
2023-03-04 22,종로구,111123,82,56
2023-03-04 23,종로구,111123,82,55
2023-03-04 24,종로구,111123,77,53
2023-03-05 01,종로구,111123,80,58
2023-03-05 02,종로구,111123,79,55
2023-03-05 03,종로구,111123,77,59
2023-03-05 04,종로구,111123,76,57
2023-03-05 05,종로구,111123,75,57
2023-03-05 06,종로구,111123,71,52
2023-03-05 07,종로구,111123,74,55
2023-03-05 08,종로구,111123,71,52
2023-03-05 09,종로구,111123,71,53
2023-03-05 10,종로구,111123,82,60
2023-03-05 11,종로구,111123,91,70
2023-03-05 12,종로구,111123,98,73
2023-03-05 13,종로구,111123,101,70
2023-03-05 14,종로구,111123,92,63
2023-03-05 15,종로구,111123,98,62
2023-03-05 16,종로구,111123,97,69
2023-03-05 17,종로구,111123,85,51
2023-03-05 18,종로구,111123,49,25
2023-03-05 19,종로구,111123,36,20
2023-03-05 20,종로구,111123,31,17
2023-03-05 21,종로구,111123,35,25
2023-03-05 22,종로구,111123,41,24
2023-03-05 23,종로구,111123,46,24
2023-03-05 24,종로구,111123,44,29
2023-03-06 01,종로구,111123,49,33
2023-03-06 02,종로구,111123,50,36
2023-03-06 03,종로구,111123,49,35
2023-03-06 04,종로구,111123,47,34
2023-03-06 05,종로구,111123,51,36
2023-03-06 06,종로구,111123,50,37
2023-03-06 07,종로구,111123,53,39
2023-03-06 08,종로구,111123,52,38
2023-03-06 09,종로구,111123,53,36
2023-03-06 10,종로구,111123,53,35
2023-03-06 11,종로구,111123,61,42
2023-03-06 12,종로구,111123,65,41
2023-03-06 13,종로구,111123,65,37
2023-03-06 14,종로구,111123,,
2023-03-06 15,종로구,111123,,
2023-03-06 16,종로구,111123,50,25
2023-03-06 17,종로구,111123,59,35
2023-03-06 18,종로구,111123,53,30
2023-03-06 19,종로구,111123,57,35
2023-03-06 20,종로구,111123,51,31
2023-03-06 21,종로구,111123,50,33
2023-03-06 22,종로구,111123,51,32
2023-03-06 23,종로구,111123,44,29
2023-03-06 24,종로구,111123,46,27
2023-03-07 01,종로구,111123,50,31
2023-03-07 02,종로구,111123,49,30
2023-03-07 03,종로구,111123,49,31
2023-03-07 04,종로구,111123,50,32
2023-03-07 05,종로구,111123,52,34
2023-03-07 06,종로구,111123,50,35
2023-03-07 07,종로구,111123,50,33
2023-03-07 08,종로구,111123,47,31
2023-03-07 09,종로구,111123,50,33
2023-03-07 10,종로구,111123,56,35
2023-03-07 11,종로구,111123,51,30
2023-03-07 12,종로구,111123,52,26
2023-03-07 13,종로구,111123,59,27
2023-03-07 14,종로구,111123,66,31
2023-03-07 15,종로구,111123,70,37
2023-03-07 16,종로구,111123,77,37
2023-03-07 17,종로구,111123,73,33
2023-03-07 18,종로구,111123,70,32
2023-03-07 19,종로구,111123,77,32
2023-03-07 20,종로구,111123,79,34
2023-03-07 21,종로구,111123,81,36
2023-03-07 22,종로구,111123,77,36
2023-03-07 23,종로구,111123,75,36
2023-03-07 24,종로구,111123,76,35
2023-03-08 01,종로구,111123,81,41
2023-03-08 02,종로구,111123,83,44
2023-03-08 03,종로구,111123,84,46
2023-03-08 04,종로구,111123,83,46
2023-03-08 05,종로구,111123,80,47
2023-03-08 06,종로구,111123,73,42
2023-03-08 07,종로구,111123,70,38
2023-03-08 08,종로구,111123,66,37
2023-03-08 09,종로구,111123,64,35
2023-03-08 10,종로구,111123,66,36
2023-03-08 11,종로구,111123,66,31
2023-03-08 12,종로구,111123,58,23
2023-03-08 13,종로구,111123,56,18
2023-03-08 14,종로구,111123,63,25
2023-03-08 15,종로구,111123,60,23
2023-03-08 16,종로구,111123,56,20
2023-03-08 17,종로구,111123,60,21
2023-03-08 18,종로구,111123,59,24
2023-03-08 19,종로구,111123,62,25
2023-03-08 20,종로구,111123,60,26
2023-03-08 21,종로구,111123,60,28
2023-03-08 22,종로구,111123,51,23
2023-03-08 23,종로구,111123,53,22
2023-03-08 24,종로구,111123,48,21
2023-03-09 01,종로구,111123,58,24
2023-03-09 02,종로구,111123,54,24
2023-03-09 03,종로구,111123,49,25
2023-03-09 04,종로구,111123,47,24
2023-03-09 05,종로구,111123,47,27
2023-03-09 06,종로구,111123,36,15
2023-03-09 07,종로구,111123,29,10
2023-03-09 08,종로구,111123,43,15
2023-03-09 09,종로구,111123,72,27
2023-03-09 10,종로구,111123,58,34
2023-03-09 11,종로구,111123,64,45
2023-03-09 12,종로구,111123,74,56
2023-03-09 13,종로구,111123,73,54
2023-03-09 14,종로구,111123,76,56
2023-03-09 15,종로구,111123,73,55
2023-03-09 16,종로구,111123,70,56
2023-03-09 17,종로구,111123,74,58
2023-03-09 18,종로구,111123,74,57
2023-03-09 19,종로구,111123,79,60
2023-03-09 20,종로구,111123,82,64
2023-03-09 21,종로구,111123,87,65
2023-03-09 22,종로구,111123,88,66
2023-03-09 23,종로구,111123,87,67
2023-03-09 24,종로구,111123,86,65
2023-03-10 01,종로구,111123,90,70
2023-03-10 02,종로구,111123,91,70
2023-03-10 03,종로구,111123,89,65
2023-03-10 04,종로구,111123,89,63
2023-03-10 05,종로구,111123,97,66
2023-03-10 06,종로구,111123,94,66
2023-03-10 07,종로구,111123,90,65
2023-03-10 08,종로구,111123,91,63
2023-03-10 09,종로구,111123,92,61
2023-03-10 10,종로구,111123,92,54
2023-03-10 11,종로구,111123,94,47
2023-03-10 12,종로구,111123,96,44
2023-03-10 13,종로구,111123,95,41
2023-03-10 14,종로구,111123,88,38
2023-03-10 15,종로구,111123,87,38
2023-03-10 16,종로구,111123,86,38
2023-03-10 17,종로구,111123,88,42
2023-03-10 18,종로구,111123,92,44
2023-03-10 19,종로구,111123,99,51
2023-03-10 20,종로구,111123,106,60
2023-03-10 21,종로구,111123,107,63
2023-03-10 22,종로구,111123,107,65
2023-03-10 23,종로구,111123,108,67
2023-03-10 24,종로구,111123,108,70
2023-03-11 01,종로구,111123,114,72
2023-03-11 02,종로구,111123,111,73
2023-03-11 03,종로구,111123,109,74
2023-03-11 04,종로구,111123,110,75
2023-03-11 05,종로구,111123,111,78
2023-03-11 06,종로구,111123,110,77
2023-03-11 07,종로구,111123,109,79
2023-03-11 08,종로구,111123,108,75
2023-03-11 09,종로구,111123,112,77
2023-03-11 10,종로구,111123,119,79
2023-03-11 11,종로구,111123,124,70
2023-03-11 12,종로구,111123,100,41
2023-03-11 13,종로구,111123,92,28
2023-03-11 14,종로구,111123,85,24
2023-03-11 15,종로구,111123,81,22
2023-03-11 16,종로구,111123,79,23
2023-03-11 17,종로구,111123,82,26
2023-03-11 18,종로구,111123,92,36
2023-03-11 19,종로구,111123,91,41
2023-03-11 20,종로구,111123,84,38
2023-03-11 21,종로구,111123,80,39
2023-03-11 22,종로구,111123,81,41
2023-03-11 23,종로구,111123,83,42
2023-03-11 24,종로구,111123,81,40
2023-03-12 01,종로구,111123,79,42
2023-03-12 02,종로구,111123,79,40
2023-03-12 03,종로구,111123,78,41
2023-03-12 04,종로구,111123,80,41
2023-03-12 05,종로구,111123,97,56
2023-03-12 06,종로구,111123,107,62
2023-03-12 07,종로구,111123,100,61
2023-03-12 08,종로구,111123,71,47
2023-03-12 09,종로구,111123,42,27
2023-03-12 10,종로구,111123,26,18
2023-03-12 11,종로구,111123,21,16
2023-03-12 12,종로구,111123,13,9
2023-03-12 13,종로구,111123,12,9
2023-03-12 14,종로구,111123,17,7
2023-03-12 15,종로구,111123,39,12
2023-03-12 16,종로구,111123,56,12
2023-03-12 17,종로구,111123,73,15
2023-03-12 18,종로구,111123,56,14
2023-03-12 19,종로구,111123,48,13
2023-03-12 20,종로구,111123,40,7
2023-03-12 21,종로구,111123,36,5
2023-03-12 22,종로구,111123,34,7
2023-03-12 23,종로구,111123,32,11
2023-03-12 24,종로구,111123,36,10
2023-03-13 01,종로구,111123,36,10
2023-03-13 02,종로구,111123,35,8
2023-03-13 03,종로구,111123,32,8
2023-03-13 04,종로구,111123,28,9
2023-03-13 05,종로구,111123,27,8
2023-03-13 06,종로구,111123,24,7
2023-03-13 07,종로구,111123,22,7
2023-03-13 08,종로구,111123,24,6
2023-03-13 09,종로구,111123,27,6
2023-03-13 10,종로구,111123,26,4
2023-03-13 11,종로구,111123,23,6
2023-03-13 12,종로구,111123,24,5
2023-03-13 13,종로구,111123,25,7
2023-03-13 14,종로구,111123,27,6
2023-03-13 15,종로구,111123,32,8
2023-03-13 16,종로구,111123,34,7
2023-03-13 17,종로구,111123,35,6
2023-03-13 18,종로구,111123,42,9
2023-03-13 19,종로구,111123,43,11
2023-03-13 20,종로구,111123,43,12
2023-03-13 21,종로구,111123,38,12
2023-03-13 22,종로구,111123,34,8
2023-03-13 23,종로구,111123,35,7
2023-03-13 24,종로구,111123,33,8
2023-03-14 01,종로구,111123,38,11
2023-03-14 02,종로구,111123,36,10
2023-03-14 03,종로구,111123,37,12
2023-03-14 04,종로구,111123,33,10
2023-03-14 05,종로구,111123,34,11
2023-03-14 06,종로구,111123,36,10
2023-03-14 07,종로구,111123,39,9
2023-03-14 08,종로구,111123,38,12
2023-03-14 09,종로구,111123,41,11
2023-03-14 10,종로구,111123,42,9
2023-03-14 11,종로구,111123,47,11
2023-03-14 12,종로구,111123,54,13
2023-03-14 13,종로구,111123,55,5
2023-03-14 14,종로구,111123,53,8
2023-03-14 15,종로구,111123,46,8
2023-03-14 16,종로구,111123,37,8
2023-03-14 17,종로구,111123,41,11
2023-03-14 18,종로구,111123,35,8
2023-03-14 19,종로구,111123,31,9
2023-03-14 20,종로구,111123,26,9
2023-03-14 21,종로구,111123,25,10
2023-03-14 22,종로구,111123,29,9
2023-03-14 23,종로구,111123,33,12
2023-03-14 24,종로구,111123,31,8
2023-03-15 01,종로구,111123,32,10
2023-03-15 02,종로구,111123,31,9
2023-03-15 03,종로구,111123,33,13
2023-03-15 04,종로구,111123,30,11
2023-03-15 05,종로구,111123,31,14
2023-03-15 06,종로구,111123,30,10
2023-03-15 07,종로구,111123,30,10
2023-03-15 08,종로구,111123,26,8
2023-03-15 09,종로구,111123,18,3
2023-03-15 10,종로구,111123,18,4
2023-03-15 11,종로구,111123,19,7
2023-03-15 12,종로구,111123,22,6
2023-03-15 13,종로구,111123,22,5
2023-03-15 14,종로구,111123,26,9
2023-03-15 15,종로구,111123,36,13
2023-03-15 16,종로구,111123,40,13
2023-03-15 17,종로구,111123,37,12
2023-03-15 18,종로구,111123,51,22
2023-03-15 19,종로구,111123,60,26
2023-03-15 20,종로구,111123,76,20
2023-03-15 21,종로구,111123,128,17
2023-03-15 22,종로구,111123,131,13
2023-03-15 23,종로구,111123,99,12
2023-03-15 24,종로구,111123,109,13
2023-03-16 01,종로구,111123,105,12
2023-03-16 02,종로구,111123,71,9
2023-03-16 03,종로구,111123,69,11
2023-03-16 04,종로구,111123,68,9
2023-03-16 05,종로구,111123,58,11
2023-03-16 06,종로구,111123,48,8
2023-03-16 07,종로구,111123,45,11
2023-03-16 08,종로구,111123,44,9
2023-03-16 09,종로구,111123,45,8
2023-03-16 10,종로구,111123,51,4
2023-03-16 11,종로구,111123,59,7
2023-03-16 12,종로구,111123,57,7
2023-03-16 13,종로구,111123,55,7
2023-03-16 14,종로구,111123,53,9
2023-03-16 15,종로구,111123,55,12
2023-03-16 16,종로구,111123,53,12
2023-03-16 17,종로구,111123,57,12
2023-03-16 18,종로구,111123,54,13
2023-03-16 19,종로구,111123,56,16
2023-03-16 20,종로구,111123,54,13
2023-03-16 21,종로구,111123,54,12
2023-03-16 22,종로구,111123,52,10
2023-03-16 23,종로구,111123,52,10
2023-03-16 24,종로구,111123,46,9
2023-03-17 01,종로구,111123,42,11
2023-03-17 02,종로구,111123,41,10
2023-03-17 03,종로구,111123,46,13
2023-03-17 04,종로구,111123,43,13
2023-03-17 05,종로구,111123,42,14
2023-03-17 06,종로구,111123,44,15
2023-03-17 07,종로구,111123,45,17
2023-03-17 08,종로구,111123,45,16
2023-03-17 09,종로구,111123,48,17
2023-03-17 10,종로구,111123,47,16
2023-03-17 11,종로구,111123,43,12
2023-03-17 12,종로구,111123,41,12
2023-03-17 13,종로구,111123,36,13
2023-03-17 14,종로구,111123,32,11
2023-03-17 15,종로구,111123,29,10
2023-03-17 16,종로구,111123,22,8
2023-03-17 17,종로구,111123,23,12
2023-03-17 18,종로구,111123,32,14
2023-03-17 19,종로구,111123,37,17
2023-03-17 20,종로구,111123,36,19
2023-03-17 21,종로구,111123,40,23
2023-03-17 22,종로구,111123,36,20
2023-03-17 23,종로구,111123,38,20
2023-03-17 24,종로구,111123,42,22
2023-03-18 01,종로구,111123,41,26
2023-03-18 02,종로구,111123,43,26
2023-03-18 03,종로구,111123,45,27
2023-03-18 04,종로구,111123,48,30
2023-03-18 05,종로구,111123,47,32
2023-03-18 06,종로구,111123,49,28
2023-03-18 07,종로구,111123,48,29
2023-03-18 08,종로구,111123,49,27
2023-03-18 09,종로구,111123,49,27
2023-03-18 10,종로구,111123,48,24
2023-03-18 11,종로구,111123,52,26
2023-03-18 12,종로구,111123,51,27
2023-03-18 13,종로구,111123,46,21
2023-03-18 14,종로구,111123,42,20
2023-03-18 15,종로구,111123,38,13
2023-03-18 16,종로구,111123,43,17
2023-03-18 17,종로구,111123,75,26
2023-03-18 18,종로구,111123,75,29
2023-03-18 19,종로구,111123,66,30
2023-03-18 20,종로구,111123,68,31
2023-03-18 21,종로구,111123,76,40
2023-03-18 22,종로구,111123,81,42
2023-03-18 23,종로구,111123,82,45
2023-03-18 24,종로구,111123,83,47
2023-03-19 01,종로구,111123,87,53
2023-03-19 02,종로구,111123,90,52
2023-03-19 03,종로구,111123,95,58
2023-03-19 04,종로구,111123,91,57
2023-03-19 05,종로구,111123,94,60
2023-03-19 06,종로구,111123,88,58
2023-03-19 07,종로구,111123,77,49
2023-03-19 08,종로구,111123,75,47
2023-03-19 09,종로구,111123,83,51
2023-03-19 10,종로구,111123,91,58
2023-03-19 11,종로구,111123,91,58
2023-03-19 12,종로구,111123,84,48
2023-03-19 13,종로구,111123,87,51
2023-03-19 14,종로구,111123,85,50
2023-03-19 15,종로구,111123,82,53
2023-03-19 16,종로구,111123,76,50
2023-03-19 17,종로구,111123,80,47
2023-03-19 18,종로구,111123,76,48
2023-03-19 19,종로구,111123,89,60
2023-03-19 20,종로구,111123,111,76
2023-03-19 21,종로구,111123,134,94
2023-03-19 22,종로구,111123,134,98
2023-03-19 23,종로구,111123,145,106
2023-03-19 24,종로구,111123,134,105
2023-03-20 01,종로구,111123,126,98
2023-03-20 02,종로구,111123,101,78
2023-03-20 03,종로구,111123,116,88
2023-03-20 04,종로구,111123,115,91
2023-03-20 05,종로구,111123,118,92
2023-03-20 06,종로구,111123,111,87
2023-03-20 07,종로구,111123,113,86
2023-03-20 08,종로구,111123,111,84
2023-03-20 09,종로구,111123,112,82
2023-03-20 10,종로구,111123,110,79
2023-03-20 11,종로구,111123,113,79
2023-03-20 12,종로구,111123,89,61
2023-03-20 13,종로구,111123,72,46
2023-03-20 14,종로구,111123,55,36
2023-03-20 15,종로구,111123,52,36
2023-03-20 16,종로구,111123,61,42
2023-03-20 17,종로구,111123,79,55
2023-03-20 18,종로구,111123,64,44
2023-03-20 19,종로구,111123,52,36
2023-03-20 20,종로구,111123,49,29
2023-03-20 21,종로구,111123,52,28
2023-03-20 22,종로구,111123,50,28
2023-03-20 23,종로구,111123,49,31
2023-03-20 24,종로구,111123,46,29
2023-03-21 01,종로구,111123,44,30
2023-03-21 02,종로구,111123,47,28
2023-03-21 03,종로구,111123,46,27
2023-03-21 04,종로구,111123,45,28
2023-03-21 05,종로구,111123,43,29
2023-03-21 06,종로구,111123,41,28
2023-03-21 07,종로구,111123,45,32
2023-03-21 08,종로구,111123,48,33
2023-03-21 09,종로구,111123,52,32
2023-03-21 10,종로구,111123,53,34
2023-03-21 11,종로구,111123,57,38
2023-03-21 12,종로구,111123,52,33
2023-03-21 13,종로구,111123,54,33
2023-03-21 14,종로구,111123,47,26
2023-03-21 15,종로구,111123,41,24
2023-03-21 16,종로구,111123,39,23
2023-03-21 17,종로구,111123,44,27
2023-03-21 18,종로구,111123,56,32
2023-03-21 19,종로구,111123,86,49
2023-03-21 20,종로구,111123,74,45
2023-03-21 21,종로구,111123,67,40
2023-03-21 22,종로구,111123,61,36
2023-03-21 23,종로구,111123,63,41
2023-03-21 24,종로구,111123,63,39
2023-03-22 01,종로구,111123,64,41
2023-03-22 02,종로구,111123,64,42
2023-03-22 03,종로구,111123,64,40
2023-03-22 04,종로구,111123,63,41
2023-03-22 05,종로구,111123,62,42
2023-03-22 06,종로구,111123,59,39
2023-03-22 07,종로구,111123,61,41
2023-03-22 08,종로구,111123,61,38
2023-03-22 09,종로구,111123,62,35
2023-03-22 10,종로구,111123,70,41
2023-03-22 11,종로구,111123,67,36
2023-03-22 12,종로구,111123,71,39
2023-03-22 13,종로구,111123,67,36
2023-03-22 14,종로구,111123,52,25
2023-03-22 15,종로구,111123,51,24
2023-03-22 16,종로구,111123,42,19
2023-03-22 17,종로구,111123,50,25
2023-03-22 18,종로구,111123,60,32
2023-03-22 19,종로구,111123,62,36
2023-03-22 20,종로구,111123,41,18
2023-03-22 21,종로구,111123,37,16
2023-03-22 22,종로구,111123,40,19
2023-03-22 23,종로구,111123,48,21
2023-03-22 24,종로구,111123,47,22
2023-03-23 01,종로구,111123,45,21
2023-03-23 02,종로구,111123,43,22
2023-03-23 03,종로구,111123,45,19
2023-03-23 04,종로구,111123,42,22
2023-03-23 05,종로구,111123,41,23
